incident_id,year,receiver_category
2353,2022,State institutions / political system
2353,2022,Critical infrastructure
2353,2022,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2353,2022,Media
2353,2022,Education
2353,2022,State institutions / political system
2353,2022,State institutions / political system
2353,2022,Critical infrastructure
2353,2022,Critical infrastructure
2353,2022,Critical infrastructure
2353,2022,Critical infrastructure
2353,2022,Critical infrastructure
2353,2022,Critical infrastructure
2353,2022,Critical infrastructure
2353,2022,Critical infrastructure
2353,2022,State institutions / political system
2353,2022,Critical infrastructure
2353,2022,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2353,2022,Media
2353,2022,Education
2353,2022,State institutions / political system
2353,2022,State institutions / political system
2353,2022,State institutions / political system
2353,2022,State institutions / political system
2353,2022,Critical infrastructure
2353,2022,Critical infrastructure
2353,2022,Critical infrastructure
2353,2022,Critical infrastructure
2353,2022,Critical infrastructure
2353,2022,Critical infrastructure
2353,2022,Critical infrastructure
2353,2022,Critical infrastructure
2353,2022,State institutions / political system
2353,2022,Critical infrastructure
2353,2022,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2353,2022,Media
2353,2022,Education
2353,2022,State institutions / political system
2353,2022,State institutions / political system
2353,2022,Critical infrastructure
2353,2022,Critical infrastructure
2353,2022,Critical infrastructure
2353,2022,Critical infrastructure
2353,2022,Critical infrastructure
2353,2022,Critical infrastructure
2353,2022,Critical infrastructure
2353,2022,Critical infrastructure
2353,2022,State institutions / political system
2353,2022,Critical infrastructure
2353,2022,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2353,2022,Media
2353,2022,Education
2353,2022,State institutions / political system
2353,2022,State institutions / political system
2353,2022,Critical infrastructure
2353,2022,Critical infrastructure
2353,2022,Critical infrastructure
2353,2022,Critical infrastructure
2353,2022,Critical infrastructure
2353,2022,Critical infrastructure
2353,2022,Critical infrastructure
2353,2022,Critical infrastructure
2353,2022,State institutions / political system
2353,2022,Critical infrastructure
2353,2022,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
2353,2022,Media
2353,2022,Education
2353,2022,State institutions / political system
